,Date,Open,Close,Diference,Tendencia
1459,2019-06-24 23:00,10940.59,11005.26,0.588,tendencia_alcista
1460,2019-06-25 00:00,11007.2,11035.57,0.257,sin_tendencia
1461,2019-06-25 01:00,11034.55,11052.4,0.162,sin_tendencia
1462,2019-06-25 02:00,11050.48,11126.69,0.685,tendencia_alcista
1463,2019-06-25 03:00,11118.13,11125.3,0.064,sin_tendencia
1464,2019-06-25 04:00,11126.25,11138.4,0.109,sin_tendencia
1465,2019-06-25 05:00,11140.3,11207.23,0.597,tendencia_alcista
1466,2019-06-25 06:00,11209.36,11300.23,0.804,tendencia_alcista
1467,2019-06-25 07:00,11301.61,11272.18,-0.261,sin_tendencia
1468,2019-06-25 08:00,11267.93,11353.11,0.75,tendencia_alcista
1469,2019-06-25 09:00,11351.14,11284.77,-0.588,tendencia_bajista
1470,2019-06-25 10:00,11285.44,11336.84,0.453,sin_tendencia
1471,2019-06-25 11:00,11336.01,11409.32,0.643,tendencia_alcista
1472,2019-06-25 12:00,11408.26,11385.67,-0.198,sin_tendencia
1473,2019-06-25 13:00,11386.23,11205.38,-1.614,tendencia_bajista
1474,2019-06-25 14:00,11207.37,11300.7,0.826,tendencia_alcista
1475,2019-06-25 15:00,11300.64,11274.47,-0.232,sin_tendencia
1476,2019-06-25 16:00,11273.96,11353.16,0.698,tendencia_alcista
1477,2019-06-25 17:00,11349.85,11337.96,-0.105,sin_tendencia
1478,2019-06-25 18:00,11319.97,11330.11,0.089,sin_tendencia
1479,2019-06-25 19:00,11330.17,11381.31,0.449,sin_tendencia
1480,2019-06-25 20:00,11384.6,11363.34,-0.187,sin_tendencia
1481,2019-06-25 21:00,11361.65,11371.82,0.089,sin_tendencia
1482,2019-06-25 22:00,11370.5,11548.34,1.54,tendencia_alcista
1483,2019-06-25 23:00,11532.1,11673.18,1.209,tendencia_alcista
1484,2019-06-26 00:00,11660.62,11740.14,0.677,tendencia_alcista
1485,2019-06-26 01:00,11747.15,11911.78,1.382,tendencia_alcista
1486,2019-06-26 02:00,11903.97,11869.18,-0.293,sin_tendencia
1487,2019-06-26 03:00,11869.12,11884.34,0.128,sin_tendencia
1488,2019-06-26 04:00,11886.49,12238.58,2.877,tendencia_alcista
1489,2019-06-26 05:00,12233.89,12429.94,1.577,tendencia_alcista
1490,2019-06-26 06:00,12430.95,12417.46,-0.109,sin_tendencia
1491,2019-06-26 07:00,12448.78,12713.05,2.079,tendencia_alcista
1492,2019-06-26 08:00,12716.92,12435.59,-2.262,tendencia_bajista
1493,2019-06-26 09:00,12456.13,12597.5,1.122,tendencia_alcista
1494,2019-06-26 10:00,12597.5,12348.5,-2.016,tendencia_bajista
1495,2019-06-26 11:00,12335.82,12658.11,2.546,tendencia_alcista
1496,2019-06-26 12:00,12669.09,12630.91,-0.302,sin_tendencia
1497,2019-06-26 13:00,12633.5,12816.26,1.426,tendencia_alcista
1498,2019-06-26 14:00,12802.55,12897.64,0.737,tendencia_alcista
1499,2019-06-26 15:00,12878.03,12754.91,-0.965,tendencia_bajista
1500,2019-06-26 16:00,12752.42,12829.16,0.598,tendencia_alcista
1501,2019-06-26 17:00,12832.02,13527.73,5.143,tendencia_alcista
1502,2019-06-26 18:00,13523.69,13421.31,-0.763,tendencia_bajista
1503,2019-06-26 19:00,13419.39,13746.89,2.382,tendencia_alcista
1504,2019-06-26 20:00,13749.63,13812.84,0.458,sin_tendencia
1505,2019-06-26 21:00,13816.96,12732.75,-8.515,tendencia_bajista
1506,2019-06-26 22:00,12739.54,12442.21,-2.39,tendencia_bajista
1507,2019-06-26 23:00,12451.64,12380.81,-0.572,tendencia_bajista
1508,2019-06-27 00:00,12426.98,12913.19,3.765,tendencia_alcista
1509,2019-06-27 01:00,12912.59,13046.29,1.025,tendencia_alcista
1510,2019-06-27 02:00,13047.57,12705.89,-2.689,tendencia_bajista
1511,2019-06-27 03:00,12704.79,12751.74,0.368,sin_tendencia
1512,2019-06-27 04:00,12750.37,12802.92,0.41,sin_tendencia
1513,2019-06-27 05:00,12801.05,12827.74,0.208,sin_tendencia
1514,2019-06-27 06:00,12831.28,12788.23,-0.337,sin_tendencia
1515,2019-06-27 07:00,12790.07,12344.43,-3.61,tendencia_bajista
1516,2019-06-27 08:00,12352.65,12360.09,0.06,sin_tendencia
1517,2019-06-27 09:00,12368.59,11867.77,-4.22,tendencia_bajista
1518,2019-06-27 10:00,11880.94,11775.79,-0.893,tendencia_bajista
1519,2019-06-27 11:00,11785.46,11694.74,-0.776,tendencia_bajista
1520,2019-06-27 12:00,11707.68,12085.6,3.127,tendencia_alcista
1521,2019-06-27 13:00,12088.01,11724.72,-3.098,tendencia_bajista
1522,2019-06-27 14:00,11727.72,11637.92,-0.772,tendencia_bajista
1523,2019-06-27 15:00,11639.14,11920.16,2.358,tendencia_alcista
1524,2019-06-27 16:00,11936.5,11665.55,-2.323,tendencia_bajista
1525,2019-06-27 17:00,11662.51,10932.26,-6.68,tendencia_bajista
1526,2019-06-27 18:00,10900.92,10839.89,-0.563,tendencia_bajista
1527,2019-06-27 19:00,10849.11,11022.98,1.577,tendencia_alcista
1528,2019-06-27 20:00,11019.39,10871.91,-1.357,tendencia_bajista
1529,2019-06-27 21:00,10869.92,10698.74,-1.6,tendencia_bajista
1530,2019-06-27 22:00,10698.25,10749.61,0.478,sin_tendencia
1531,2019-06-27 23:00,10753.37,11104.49,3.162,tendencia_alcista
1532,2019-06-28 00:00,11104.97,11153.66,0.437,sin_tendencia
1533,2019-06-28 01:00,11159.41,11465.37,2.669,tendencia_alcista
1534,2019-06-28 02:00,11475.5,11265.1,-1.868,tendencia_bajista
1535,2019-06-28 03:00,11249.84,10969.03,-2.56,tendencia_bajista
1536,2019-06-28 04:00,10969.07,11125.41,1.405,tendencia_alcista
1537,2019-06-28 05:00,11130.83,11045.4,-0.773,tendencia_bajista
1538,2019-06-28 06:00,11040.0,11124.64,0.761,tendencia_alcista
1539,2019-06-28 07:00,11127.49,11343.01,1.9,tendencia_alcista
1540,2019-06-28 08:00,11325.28,11277.7,-0.422,sin_tendencia
1541,2019-06-28 09:00,11278.27,11677.0,3.415,tendencia_alcista
1542,2019-06-28 10:00,11674.27,11893.59,1.844,tendencia_alcista
1543,2019-06-28 11:00,11890.07,11854.95,-0.296,sin_tendencia
1544,2019-06-28 12:00,11855.39,12081.14,1.869,tendencia_alcista
1545,2019-06-28 13:00,12081.99,11657.07,-3.645,tendencia_bajista
1546,2019-06-28 14:00,11650.84,11873.8,1.878,tendencia_alcista
1547,2019-06-28 15:00,11876.71,11720.61,-1.332,tendencia_bajista
1548,2019-06-28 16:00,11728.16,11900.58,1.449,tendencia_alcista
1549,2019-06-28 17:00,11911.64,11903.95,-0.065,sin_tendencia
1550,2019-06-28 18:00,11905.0,11824.96,-0.677,tendencia_bajista
1551,2019-06-28 19:00,11817.35,11926.02,0.911,tendencia_alcista
1552,2019-06-28 20:00,11928.21,12311.71,3.115,tendencia_alcista
1553,2019-06-28 21:00,12317.39,12205.91,-0.913,tendencia_bajista
1554,2019-06-28 22:00,12207.47,12276.71,0.564,tendencia_alcista
1555,2019-06-28 23:00,12275.25,12310.75,0.288,sin_tendencia
1556,2019-06-29 00:00,12295.62,12355.06,0.481,sin_tendencia
1557,2019-06-29 01:00,12355.85,12194.16,-1.326,tendencia_bajista
1558,2019-06-29 02:00,12193.73,11859.99,-2.814,tendencia_bajista
1559,2019-06-29 03:00,11829.58,11716.67,-0.964,tendencia_bajista
1560,2019-06-29 04:00,11720.29,11474.11,-2.146,tendencia_bajista
1561,2019-06-29 05:00,11476.7,11615.79,1.197,tendencia_alcista
1562,2019-06-29 06:00,11619.84,11532.19,-0.76,tendencia_bajista
1563,2019-06-29 07:00,11532.88,11778.66,2.087,tendencia_alcista
1564,2019-06-29 08:00,11790.79,11831.54,0.344,sin_tendencia
1565,2019-06-29 09:00,11829.47,11643.87,-1.594,tendencia_bajista
1566,2019-06-29 10:00,11646.6,11591.33,-0.477,sin_tendencia
1567,2019-06-29 11:00,11591.04,11798.48,1.758,tendencia_alcista
1568,2019-06-29 12:00,11798.64,11946.4,1.237,tendencia_alcista
1569,2019-06-29 13:00,11946.39,12050.46,0.864,tendencia_alcista
1570,2019-06-29 14:00,12054.24,11967.95,-0.721,tendencia_bajista
1571,2019-06-29 15:00,11966.31,11923.12,-0.362,sin_tendencia
1572,2019-06-29 16:00,11930.56,11877.98,-0.443,sin_tendencia
1573,2019-06-29 17:00,11873.98,11810.01,-0.542,tendencia_bajista
1574,2019-06-29 18:00,11792.93,11956.86,1.371,tendencia_alcista
1575,2019-06-29 19:00,11960.17,11960.49,0.003,sin_tendencia
1576,2019-06-29 20:00,11963.42,11868.86,-0.797,tendencia_bajista
1577,2019-06-29 21:00,11868.33,12144.07,2.271,tendencia_alcista
1578,2019-06-29 22:00,12148.82,11943.92,-1.716,tendencia_bajista
1579,2019-06-29 23:00,11941.32,12027.13,0.713,tendencia_alcista
1580,2019-06-30 00:00,12041.8,11890.96,-1.269,tendencia_bajista
1581,2019-06-30 01:00,11885.01,12134.1,2.053,tendencia_alcista
1582,2019-06-30 02:00,12130.74,12098.96,-0.263,sin_tendencia
1583,2019-06-30 03:00,12104.78,12068.08,-0.304,sin_tendencia
1584,2019-06-30 04:00,12071.44,12125.57,0.446,sin_tendencia
1585,2019-06-30 05:00,12134.81,12039.66,-0.79,tendencia_bajista
1586,2019-06-30 06:00,12038.95,11964.87,-0.619,tendencia_bajista
1587,2019-06-30 07:00,11969.04,11905.3,-0.535,tendencia_bajista
1588,2019-06-30 08:00,11906.54,11706.42,-1.709,tendencia_bajista
1589,2019-06-30 09:00,11708.36,11784.32,0.645,tendencia_alcista
1590,2019-06-30 10:00,11786.3,11778.74,-0.064,sin_tendencia
1591,2019-06-30 11:00,11773.29,11521.01,-2.19,tendencia_bajista
1592,2019-06-30 12:00,11517.89,11522.25,0.038,sin_tendencia
1593,2019-06-30 13:00,11513.97,11574.25,0.521,tendencia_alcista
1594,2019-06-30 14:00,11562.8,11080.8,-4.35,tendencia_bajista
1595,2019-06-30 15:00,11087.63,11171.18,0.748,tendencia_alcista
1596,2019-06-30 16:00,11172.83,11066.12,-0.964,tendencia_bajista
1597,2019-06-30 17:00,11055.38,11211.85,1.396,tendencia_alcista
1598,2019-06-30 18:00,11216.79,11285.2,0.606,tendencia_alcista
1599,2019-06-30 19:00,11291.87,11196.15,-0.855,tendencia_bajista
1600,2019-06-30 20:00,11194.89,11238.99,0.392,sin_tendencia
1601,2019-06-30 21:00,11244.01,11406.24,1.422,tendencia_alcista
1602,2019-06-30 22:00,11404.19,11282.11,-1.082,tendencia_bajista
1603,2019-06-30 23:00,11282.46,10930.93,-3.216,tendencia_bajista
1604,2019-07-01 00:00,10934.01,10770.01,-1.523,tendencia_bajista
1605,2019-07-01 01:00,10770.46,11014.45,2.215,tendencia_alcista
1606,2019-07-01 02:00,11021.02,10902.92,-1.083,tendencia_bajista
1607,2019-07-01 03:00,10911.75,10999.82,0.801,tendencia_alcista
1608,2019-07-01 04:00,11000.77,11085.88,0.768,tendencia_alcista
1609,2019-07-01 05:00,11088.2,11086.59,-0.015,sin_tendencia
1610,2019-07-01 06:00,11087.38,11014.64,-0.66,tendencia_bajista
1611,2019-07-01 07:00,11013.09,10897.27,-1.063,tendencia_bajista
1612,2019-07-01 08:00,10896.92,10915.28,0.168,sin_tendencia
1613,2019-07-01 09:00,10916.02,11109.13,1.738,tendencia_alcista
1614,2019-07-01 10:00,11108.62,11048.61,-0.543,tendencia_bajista
1615,2019-07-01 11:00,11050.68,10920.99,-1.188,tendencia_bajista
1616,2019-07-01 12:00,10927.13,10982.37,0.503,tendencia_alcista
1617,2019-07-01 13:00,10976.72,10624.53,-3.315,tendencia_bajista
1618,2019-07-01 14:00,10624.59,10546.62,-0.739,tendencia_bajista
1619,2019-07-01 15:00,10548.37,10211.63,-3.298,tendencia_bajista
1620,2019-07-01 16:00,10236.95,10356.07,1.15,tendencia_alcista
1621,2019-07-01 17:00,10362.97,10289.24,-0.717,tendencia_bajista
1622,2019-07-01 18:00,10293.79,10258.56,-0.343,sin_tendencia
1623,2019-07-01 19:00,10269.77,10286.44,0.162,sin_tendencia
1624,2019-07-01 20:00,10286.63,10217.92,-0.672,tendencia_bajista
1625,2019-07-01 21:00,10220.18,10495.33,2.622,tendencia_alcista
1626,2019-07-01 22:00,10493.8,10579.67,0.812,tendencia_alcista
1627,2019-07-01 23:00,10568.68,10469.78,-0.945,tendencia_bajista
1628,2019-07-02 00:00,10469.35,10592.56,1.163,tendencia_alcista
1629,2019-07-02 01:00,10592.31,10358.68,-2.255,tendencia_bajista
1630,2019-07-02 02:00,10339.53,10245.79,-0.915,tendencia_bajista
1631,2019-07-02 03:00,10243.52,10254.17,0.104,sin_tendencia
1632,2019-07-02 04:00,10251.67,10321.15,0.673,tendencia_alcista
1633,2019-07-02 05:00,10322.68,9897.47,-4.296,tendencia_bajista
1634,2019-07-02 06:00,9906.54,9802.46,-1.062,tendencia_bajista
1635,2019-07-02 07:00,9803.18,9780.89,-0.228,sin_tendencia
1636,2019-07-02 08:00,9784.15,9848.11,0.649,tendencia_alcista
1637,2019-07-02 09:00,9849.55,10195.66,3.395,tendencia_alcista
1638,2019-07-02 10:00,10201.49,10167.49,-0.334,sin_tendencia
1639,2019-07-02 11:00,10166.98,10046.33,-1.201,tendencia_bajista
1640,2019-07-02 12:00,10047.1,9969.62,-0.777,tendencia_bajista
1641,2019-07-02 13:00,9956.36,10032.71,0.761,tendencia_alcista
1642,2019-07-02 14:00,10028.9,9940.75,-0.887,tendencia_bajista
1643,2019-07-02 15:00,9939.45,10525.0,5.563,tendencia_alcista
1644,2019-07-02 16:00,10539.96,10639.89,0.939,tendencia_alcista
1645,2019-07-02 17:00,10628.18,10500.72,-1.214,tendencia_bajista
1646,2019-07-02 18:00,10507.55,10744.42,2.205,tendencia_alcista
1647,2019-07-02 19:00,10745.64,10717.54,-0.262,sin_tendencia
1648,2019-07-02 20:00,10719.5,10789.1,0.645,tendencia_alcista
1649,2019-07-02 21:00,10788.95,10724.05,-0.605,tendencia_bajista
1650,2019-07-02 22:00,10702.36,10690.85,-0.108,sin_tendencia
1651,2019-07-02 23:00,10691.15,10808.91,1.089,tendencia_alcista
1652,2019-07-03 00:00,10804.19,10840.02,0.331,sin_tendencia
1653,2019-07-03 01:00,10844.25,11250.81,3.614,tendencia_alcista
1654,2019-07-03 02:00,11261.15,11353.34,0.812,tendencia_alcista
1655,2019-07-03 03:00,11354.56,11174.38,-1.612,tendencia_bajista
1656,2019-07-03 04:00,11169.43,11325.9,1.382,tendencia_alcista
1657,2019-07-03 05:00,11321.25,11284.99,-0.321,sin_tendencia
1658,2019-07-03 06:00,11282.38,11481.49,1.734,tendencia_alcista
1659,2019-07-03 07:00,11488.81,11456.45,-0.282,sin_tendencia
1660,2019-07-03 08:00,11460.75,11276.05,-1.638,tendencia_bajista
1661,2019-07-03 09:00,11264.3,11058.71,-1.859,tendencia_bajista
1662,2019-07-03 10:00,11058.13,11269.53,1.876,tendencia_alcista
1663,2019-07-03 11:00,11267.64,11353.01,0.752,tendencia_alcista
1664,2019-07-03 12:00,11354.9,11200.56,-1.378,tendencia_bajista
1665,2019-07-03 13:00,11208.87,11393.26,1.618,tendencia_alcista
1666,2019-07-03 14:00,11393.68,11264.5,-1.147,tendencia_bajista
1667,2019-07-03 15:00,11265.86,11415.02,1.307,tendencia_alcista
1668,2019-07-03 16:00,11412.16,11452.37,0.351,sin_tendencia
1669,2019-07-03 17:00,11451.53,11186.61,-2.368,tendencia_bajista
1670,2019-07-03 18:00,11189.6,11187.11,-0.022,sin_tendencia
1671,2019-07-03 19:00,11181.92,11253.66,0.637,tendencia_alcista
1672,2019-07-03 20:00,11258.33,11279.92,0.191,sin_tendencia
1673,2019-07-03 21:00,11280.57,11379.11,0.866,tendencia_alcista
1674,2019-07-03 22:00,11380.4,11408.02,0.242,sin_tendencia
1675,2019-07-03 23:00,11404.47,11919.2,4.318,tendencia_alcista
1676,2019-07-04 00:00,11914.58,11981.39,0.558,tendencia_alcista
1677,2019-07-04 01:00,11979.09,11840.31,-1.172,tendencia_bajista
1678,2019-07-04 02:00,11841.2,11894.56,0.449,sin_tendencia
1679,2019-07-04 03:00,11894.15,11925.04,0.259,sin_tendencia
1680,2019-07-04 04:00,11923.74,11891.43,-0.272,sin_tendencia
1681,2019-07-04 05:00,11892.34,11674.09,-1.87,tendencia_bajista
1682,2019-07-04 06:00,11674.37,11704.6,0.258,sin_tendencia
1683,2019-07-04 07:00,11706.38,11779.88,0.624,tendencia_alcista
1684,2019-07-04 08:00,11781.14,11723.07,-0.495,sin_tendencia
1685,2019-07-04 09:00,11718.75,11781.82,0.535,tendencia_alcista
1686,2019-07-04 10:00,11783.48,11653.24,-1.118,tendencia_bajista
1687,2019-07-04 11:00,11656.25,11617.93,-0.33,sin_tendencia
1688,2019-07-04 12:00,11619.1,11746.16,1.082,tendencia_alcista
1689,2019-07-04 13:00,11745.26,11788.11,0.364,sin_tendencia
1690,2019-07-04 14:00,11788.22,11871.97,0.705,tendencia_alcista
1691,2019-07-04 15:00,11872.95,11875.8,0.024,sin_tendencia
1692,2019-07-04 16:00,11876.18,11773.28,-0.874,tendencia_bajista
1693,2019-07-04 17:00,11747.23,11788.46,0.35,sin_tendencia
1694,2019-07-04 18:00,11790.12,11877.18,0.733,tendencia_alcista
1695,2019-07-04 19:00,11875.99,11839.16,-0.311,sin_tendencia
1696,2019-07-04 20:00,11837.97,11858.38,0.172,sin_tendencia
1697,2019-07-04 21:00,11858.66,11722.75,-1.159,tendencia_bajista
1698,2019-07-04 22:00,11720.3,11580.75,-1.205,tendencia_bajista
1699,2019-07-04 23:00,11578.4,11628.6,0.432,sin_tendencia
1700,2019-07-05 00:00,11625.84,11165.96,-4.119,tendencia_bajista
1701,2019-07-05 01:00,11146.3,11182.5,0.324,sin_tendencia
1702,2019-07-05 02:00,11178.71,11223.18,0.396,sin_tendencia
1703,2019-07-05 03:00,11221.46,11124.06,-0.876,tendencia_bajista
1704,2019-07-05 04:00,11123.38,11141.48,0.162,sin_tendencia
1705,2019-07-05 05:00,11140.7,11178.69,0.34,sin_tendencia
1706,2019-07-05 06:00,11179.19,11139.59,-0.355,sin_tendencia
1707,2019-07-05 07:00,11129.06,10857.25,-2.503,tendencia_bajista
1708,2019-07-05 08:00,10855.66,10977.88,1.113,tendencia_alcista
1709,2019-07-05 09:00,10976.53,10897.13,-0.729,tendencia_bajista
1710,2019-07-05 10:00,10896.63,11216.87,2.855,tendencia_alcista
1711,2019-07-05 11:00,11218.79,11299.7,0.716,tendencia_alcista
1712,2019-07-05 12:00,11302.98,11211.85,-0.813,tendencia_bajista
1713,2019-07-05 13:00,11210.75,11202.66,-0.072,sin_tendencia
1714,2019-07-05 14:00,11200.37,11183.05,-0.155,sin_tendencia
1715,2019-07-05 15:00,11181.96,11370.8,1.661,tendencia_alcista
1716,2019-07-05 16:00,11370.31,11267.78,-0.91,tendencia_bajista
1717,2019-07-05 17:00,11267.16,11173.82,-0.835,tendencia_bajista
1718,2019-07-05 18:00,11173.86,11310.67,1.21,tendencia_alcista
1719,2019-07-05 19:00,11313.3,11232.13,-0.723,tendencia_bajista
1720,2019-07-05 20:00,11235.66,11142.59,-0.835,tendencia_bajista
1721,2019-07-05 21:00,11130.62,11038.1,-0.838,tendencia_bajista
1722,2019-07-05 22:00,11041.44,11084.01,0.384,sin_tendencia
1723,2019-07-05 23:00,11082.37,10958.73,-1.128,tendencia_bajista
1724,2019-07-06 00:00,10958.94,10993.23,0.312,sin_tendencia
1725,2019-07-06 01:00,10990.88,11446.79,3.983,tendencia_alcista
1726,2019-07-06 02:00,11453.94,11390.16,-0.56,tendencia_bajista
1727,2019-07-06 03:00,11394.08,11377.02,-0.15,sin_tendencia
1728,2019-07-06 04:00,11375.59,11511.05,1.177,tendencia_alcista
1729,2019-07-06 05:00,11508.88,11440.38,-0.599,tendencia_bajista
1730,2019-07-06 06:00,11439.57,11356.61,-0.73,tendencia_bajista
1731,2019-07-06 07:00,11356.33,11398.08,0.366,sin_tendencia
1732,2019-07-06 08:00,11403.03,11453.78,0.443,sin_tendencia
1733,2019-07-06 09:00,11453.7,11350.56,-0.909,tendencia_bajista
1734,2019-07-06 10:00,11352.8,11423.38,0.618,tendencia_alcista
1735,2019-07-06 11:00,11424.37,11387.3,-0.326,sin_tendencia
1736,2019-07-06 12:00,11385.22,11417.55,0.283,sin_tendencia
1737,2019-07-06 13:00,11428.72,11450.43,0.19,sin_tendencia
1738,2019-07-06 14:00,11453.08,11391.38,-0.542,tendencia_bajista
1739,2019-07-06 15:00,11393.03,11438.11,0.394,sin_tendencia
1740,2019-07-06 16:00,11462.7,11634.04,1.473,tendencia_alcista
1741,2019-07-06 17:00,11634.67,11606.37,-0.244,sin_tendencia
1742,2019-07-06 18:00,11607.47,11592.62,-0.128,sin_tendencia
1743,2019-07-06 19:00,11600.33,11492.38,-0.939,tendencia_bajista
1744,2019-07-06 20:00,11492.92,11520.56,0.24,sin_tendencia
1745,2019-07-06 21:00,11524.12,11470.59,-0.467,sin_tendencia
1746,2019-07-06 22:00,11466.05,11192.56,-2.443,tendencia_bajista
1747,2019-07-06 23:00,11188.69,11235.42,0.416,sin_tendencia
1748,2019-07-07 00:00,11236.23,11251.26,0.134,sin_tendencia
1749,2019-07-07 01:00,11246.77,11199.54,-0.422,sin_tendencia
1750,2019-07-07 02:00,11198.3,11240.91,0.379,sin_tendencia
1751,2019-07-07 03:00,11239.81,11191.84,-0.429,sin_tendencia
1752,2019-07-07 04:00,11187.63,11161.38,-0.235,sin_tendencia
1753,2019-07-07 05:00,11160.46,11287.63,1.127,tendencia_alcista
1754,2019-07-07 06:00,11287.57,11236.66,-0.453,sin_tendencia
1755,2019-07-07 07:00,11236.88,11196.08,-0.364,sin_tendencia
1756,2019-07-07 08:00,11195.2,11205.35,0.091,sin_tendencia
1757,2019-07-07 09:00,11206.6,11202.46,-0.037,sin_tendencia
1758,2019-07-07 10:00,11200.35,11249.8,0.44,sin_tendencia
1759,2019-07-07 11:00,11248.46,11285.41,0.327,sin_tendencia
1760,2019-07-07 12:00,11282.81,11346.0,0.557,tendencia_alcista
1761,2019-07-07 13:00,11346.14,11357.9,0.104,sin_tendencia
1762,2019-07-07 14:00,11357.42,11379.58,0.195,sin_tendencia
1763,2019-07-07 15:00,11379.58,11350.43,-0.257,sin_tendencia
1764,2019-07-07 16:00,11350.89,11252.52,-0.874,tendencia_bajista
1765,2019-07-07 17:00,11252.86,11203.1,-0.444,sin_tendencia
1766,2019-07-07 18:00,11202.61,11475.9,2.381,tendencia_alcista
1767,2019-07-07 19:00,11477.47,11460.99,-0.144,sin_tendencia
1768,2019-07-07 20:00,11456.8,11537.38,0.698,tendencia_alcista
1769,2019-07-07 21:00,11537.35,11508.78,-0.248,sin_tendencia
1770,2019-07-07 22:00,11508.88,11538.22,0.254,sin_tendencia
1771,2019-07-07 23:00,11538.77,11423.94,-1.005,tendencia_bajista
1772,2019-07-08 00:00,11428.34,11475.54,0.411,sin_tendencia
1773,2019-07-08 01:00,11474.9,11415.78,-0.518,tendencia_bajista
1774,2019-07-08 02:00,11420.61,11457.51,0.322,sin_tendencia
1775,2019-07-08 03:00,11458.35,11402.27,-0.492,sin_tendencia
1776,2019-07-08 04:00,11396.07,11400.51,0.039,sin_tendencia
1777,2019-07-08 05:00,11400.5,11476.53,0.662,tendencia_alcista
1778,2019-07-08 06:00,11477.06,11471.6,-0.048,sin_tendencia
1779,2019-07-08 07:00,11469.23,11431.53,-0.33,sin_tendencia
1780,2019-07-08 08:00,11430.99,11472.35,0.361,sin_tendencia
1781,2019-07-08 09:00,11474.47,11719.27,2.089,tendencia_alcista
1782,2019-07-08 10:00,11763.83,11846.5,0.698,tendencia_alcista
1783,2019-07-08 11:00,11851.04,11923.18,0.605,tendencia_alcista
1784,2019-07-08 12:00,11919.71,11942.84,0.194,sin_tendencia
1785,2019-07-08 13:00,11942.23,11895.13,-0.396,sin_tendencia
1786,2019-07-08 14:00,11894.81,11901.31,0.055,sin_tendencia
1787,2019-07-08 15:00,11898.86,11897.43,-0.012,sin_tendencia
1788,2019-07-08 16:00,11896.07,11886.89,-0.077,sin_tendencia
1789,2019-07-08 17:00,11891.74,11878.32,-0.113,sin_tendencia
1790,2019-07-08 18:00,11878.48,11911.13,0.274,sin_tendencia
1791,2019-07-08 19:00,11906.22,11886.17,-0.169,sin_tendencia
1792,2019-07-08 20:00,11886.47,12223.54,2.758,tendencia_alcista
1793,2019-07-08 21:00,12219.01,12207.64,-0.093,sin_tendencia
1794,2019-07-08 22:00,12203.0,12335.85,1.077,tendencia_alcista
1795,2019-07-08 23:00,12332.2,12314.5,-0.144,sin_tendencia
1796,2019-07-09 00:00,12321.67,12296.78,-0.202,sin_tendencia
1797,2019-07-09 01:00,12292.85,12261.77,-0.253,sin_tendencia
1798,2019-07-09 02:00,12262.39,12539.73,2.212,tendencia_alcista
1799,2019-07-09 03:00,12546.78,12650.97,0.824,tendencia_alcista
1800,2019-07-09 04:00,12657.39,12670.13,0.101,sin_tendencia
1801,2019-07-09 05:00,12671.83,12714.57,0.336,sin_tendencia
1802,2019-07-09 06:00,12713.11,12663.73,-0.39,sin_tendencia
1803,2019-07-09 07:00,12669.06,12761.06,0.721,tendencia_alcista
1804,2019-07-09 08:00,12754.45,12443.19,-2.501,tendencia_bajista
1805,2019-07-09 09:00,12446.32,12562.33,0.923,tendencia_alcista
1806,2019-07-09 10:00,12570.54,12673.2,0.81,tendencia_alcista
1807,2019-07-09 11:00,12672.98,12289.58,-3.12,tendencia_bajista
1808,2019-07-09 12:00,12287.25,12308.09,0.169,sin_tendencia
1809,2019-07-09 13:00,12309.72,12387.79,0.63,tendencia_alcista
1810,2019-07-09 14:00,12388.31,12398.62,0.083,sin_tendencia
1811,2019-07-09 15:00,12401.95,12321.99,-0.649,tendencia_bajista
1812,2019-07-09 16:00,12318.77,12392.56,0.595,tendencia_alcista
1813,2019-07-09 17:00,12390.59,12554.97,1.309,tendencia_alcista
1814,2019-07-09 18:00,12551.76,12544.41,-0.059,sin_tendencia
1815,2019-07-09 19:00,12544.12,12587.48,0.344,sin_tendencia
1816,2019-07-09 20:00,12591.14,12499.0,-0.737,tendencia_bajista
1817,2019-07-09 21:00,12501.92,12398.5,-0.834,tendencia_bajista
1818,2019-07-09 22:00,12401.39,12559.27,1.257,tendencia_alcista
1819,2019-07-09 23:00,12575.2,12576.57,0.011,sin_tendencia
1820,2019-07-10 00:00,12578.31,12565.85,-0.099,sin_tendencia
1821,2019-07-10 01:00,12567.39,12870.67,2.356,tendencia_alcista
1822,2019-07-10 02:00,12870.94,12907.84,0.286,sin_tendencia
1823,2019-07-10 03:00,12909.07,13051.73,1.093,tendencia_alcista
1824,2019-07-10 04:00,13051.97,12974.07,-0.6,tendencia_bajista
1825,2019-07-10 05:00,12971.3,13026.26,0.422,sin_tendencia
1826,2019-07-10 06:00,13024.61,13039.38,0.113,sin_tendencia
1827,2019-07-10 07:00,13036.35,12956.65,-0.615,tendencia_bajista
1828,2019-07-10 08:00,12956.13,12879.3,-0.597,tendencia_bajista
1829,2019-07-10 09:00,12876.14,12948.29,0.557,tendencia_alcista
1830,2019-07-10 10:00,12945.87,12966.67,0.16,sin_tendencia
1831,2019-07-10 11:00,12967.0,13008.92,0.322,sin_tendencia
1832,2019-07-10 12:00,13008.0,13011.59,0.028,sin_tendencia
1833,2019-07-10 13:00,13011.27,13059.22,0.367,sin_tendencia
1834,2019-07-10 14:00,13058.68,13061.58,0.022,sin_tendencia
