Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-10-02,8258.23046875,8291.6298828125,8232.1201171875,8246.9501953125,9130432,0,0
2019-10-02,8245.6396484375,8261.26953125,8219.4599609375,8260.9697265625,10659496,0,0
2019-10-02,8261.3896484375,8289.830078125,8250.7197265625,8254.9697265625,13220528,0,0
2019-10-02,8255.7998046875,8283.0400390625,8246.919921875,8279.8798828125,6626032,0,0
2019-10-02,8289.599609375,8301.08984375,8241.7900390625,8243.900390625,9161600,0,0
2019-10-02,8244.0498046875,8283.5498046875,8243.0595703125,8282.0302734375,4731472,0,0
2019-10-02,8282.5302734375,8309.330078125,8266.6396484375,8298.009765625,7267472,0,0
2019-10-03,8299.16015625,8403.2900390625,8297.169921875,8391.650390625,19257744,0,0
2019-10-03,8395.7197265625,8434.33984375,8354.1396484375,8364.009765625,0,0,0
2019-10-03,8364.7900390625,8386.080078125,8345.25,8361.400390625,6624234,0,0
2019-10-03,8360.6103515625,8388.580078125,8359.6298828125,8382.8896484375,3926725,0,0
2019-10-03,8383.150390625,8386.4296875,8355.08984375,8357.48046875,5131754,0,0
2019-10-03,8359.169921875,8402.849609375,8357.4599609375,8369.5595703125,7692766,0,0
2019-10-03,8366.6298828125,8382.5498046875,8321.330078125,8321.330078125,7148170,0,0
2019-10-03,8321.0595703125,8340.8701171875,8311.8095703125,8314.4501953125,4324936,0,0
2019-10-03,8308.419921875,8312.75,8281.259765625,8292.8896484375,7069844,0,0
2019-10-03,8295.2998046875,8323.3603515625,8279.66015625,8321.6298828125,5137648,0,0
2019-10-03,8326.8095703125,8327.2802734375,8294.3203125,8310.3095703125,5368448,0,0
2019-10-03,8309.400390625,8316.580078125,8220.48046875,8245.2197265625,13801272,0,0
2019-10-03,8245.5595703125,8264.3701171875,8230.1298828125,8251.740234375,7911536,0,0
2019-10-03,8252.1201171875,8279.0703125,8237.7099609375,8257.8896484375,10355536,0,0
2019-10-03,8258.5498046875,8275.2900390625,8237.080078125,8253.5703125,9744072,0,0
2019-10-03,8256.2001953125,8256.2001953125,8107.240234375,8134.06982421875,40690912,0,0
2019-10-03,8134.10986328125,8166.14990234375,8108.10986328125,8143.990234375,16836512,0,0
2019-10-03,8143.27001953125,8224.58984375,8133.39990234375,8198.41015625,19120176,0,0
2019-10-03,8201.080078125,8202.099609375,8149.52001953125,8175.740234375,8685840,0,0
2019-10-03,8175.43017578125,8175.43017578125,8152.06982421875,8162.68994140625,5209072,0,0
2019-10-03,8164.16015625,8177.7099609375,8117.740234375,8171.669921875,12675088,0,0
2019-10-03,8183.0,8196.26953125,8144.39013671875,8166.919921875,6694080,0,0
2019-10-03,8167.06005859375,8218.5498046875,8144.669921875,8195.5595703125,10339760,0,0
2019-10-03,8190.740234375,8223.2197265625,8171.43017578125,8218.0302734375,9565712,0,0
2019-10-04,8217.58984375,8294.3701171875,8217.58984375,8246.48046875,0,0,0
2019-10-04,8247.5,8265.509765625,8113.72998046875,8116.93994140625,20198020,0,0
2019-10-04,8125.56982421875,8150.22998046875,8082.419921875,8134.2998046875,15151532,0,0
2019-10-04,8134.68994140625,8153.97998046875,8119.490234375,8119.7998046875,4456460,0,0
2019-10-04,8121.97998046875,8140.2001953125,8101.81982421875,8124.93017578125,8939120,0,0
2019-10-04,8125.2900390625,8127.580078125,8080.27001953125,8082.58984375,9835660,0,0
2019-10-04,8083.27001953125,8131.1201171875,8021.6201171875,8113.740234375,15519928,0,0
2019-10-04,8113.81982421875,8149.18017578125,8113.81982421875,8128.68994140625,4713928,0,0
2019-10-04,8128.06982421875,8160.39990234375,8120.06982421875,8155.759765625,5134632,0,0
2019-10-04,8154.2998046875,8154.31005859375,8105.4501953125,8106.2998046875,4471576,0,0
2019-10-04,8106.08984375,8144.02001953125,8105.990234375,8142.2099609375,4663808,0,0
2019-10-04,8142.93994140625,8184.06005859375,8137.7998046875,8150.14990234375,10065048,0,0
2019-10-04,8149.7998046875,8192.2001953125,8139.68994140625,8172.580078125,8076080,0,0
2019-10-04,8171.64013671875,8193.5302734375,8143.5,8150.16015625,5465104,0,0
2019-10-04,8148.68017578125,8198.3203125,8147.7998046875,8196.150390625,8889128,0,0
2019-10-04,8200.4296875,8205.669921875,8167.77001953125,8187.02001953125,8815896,0,0
2019-10-04,8186.259765625,8189.72998046875,8151.83984375,8181.77001953125,8729168,0,0
2019-10-04,8184.56982421875,8229.5703125,8159.4501953125,8204.400390625,17392208,0,0
2019-10-04,8204.259765625,8204.6201171875,8175.3701171875,8198.2099609375,6365200,0,0
2019-10-04,8198.23046875,8226.490234375,8188.22021484375,8214.169921875,9752432,0,0
2019-10-04,8215.1904296875,8225.990234375,8201.25,8221.0400390625,6921344,0,0
2019-10-04,8220.7998046875,8245.2900390625,8179.259765625,8179.27978515625,12209424,0,0
2019-10-04,8179.16015625,8194.490234375,8160.10986328125,8193.9501953125,5737712,0,0
2019-10-04,8194.6796875,8232.7197265625,8174.330078125,8196.75,6787216,0,0
2019-10-05,8201.919921875,8201.919921875,8159.97998046875,8168.0498046875,6006816,0,0
2019-10-05,8165.39990234375,8181.4501953125,8128.64013671875,8154.14013671875,0,0,0
2019-10-05,8152.759765625,8166.64013671875,8132.7998046875,8134.68994140625,4084930,0,0
2019-10-05,8135.81982421875,8164.080078125,8131.56982421875,8158.18994140625,4116675,0,0
2019-10-05,8158.490234375,8179.06982421875,8152.009765625,8158.669921875,4594242,0,0
2019-10-05,8157.31005859375,8181.22998046875,8152.0,8160.35986328125,2933156,0,0
2019-10-05,8161.259765625,8168.419921875,8135.8798828125,8137.6201171875,3260158,0,0
2019-10-05,8137.7900390625,8174.9501953125,8135.919921875,8167.509765625,3632646,0,0
2019-10-05,8168.35009765625,8168.35009765625,8131.89990234375,8143.56005859375,4070296,0,0
2019-10-05,8143.31005859375,8146.02978515625,8109.080078125,8137.580078125,8494944,0,0
2019-10-05,8135.6201171875,8144.58984375,8115.8701171875,8116.0400390625,4847184,0,0
2019-10-05,8114.58984375,8153.2099609375,8102.990234375,8144.759765625,4009584,0,0
2019-10-05,8139.1298828125,8152.759765625,8114.41015625,8122.0498046875,2499464,0,0
2019-10-05,8122.02001953125,8133.97998046875,8096.5400390625,8103.81982421875,5049268,0,0
2019-10-05,8103.39013671875,8124.97021484375,8053.4599609375,8123.990234375,16266968,0,0
2019-10-05,8127.2099609375,8127.2099609375,8070.759765625,8073.3701171875,6227072,0,0
2019-10-05,8074.0400390625,8142.06982421875,8062.919921875,8140.25,5733296,0,0
2019-10-05,8141.06005859375,8144.27001953125,8078.58984375,8114.7998046875,6632448,0,0
2019-10-05,8116.85009765625,8117.740234375,8063.31005859375,8104.4599609375,4524200,0,0
2019-10-05,8106.7998046875,8133.509765625,8086.39013671875,8100.490234375,5195136,0,0
2019-10-05,8100.58984375,8150.22998046875,8091.91015625,8092.6201171875,4830064,0,0
2019-10-05,8132.81982421875,8168.68017578125,8105.259765625,8131.509765625,6055368,0,0
2019-10-05,8131.10009765625,8224.990234375,8118.66015625,8169.47021484375,11584392,0,0
2019-10-05,8169.14013671875,8232.23046875,8150.1298828125,8187.81982421875,10494128,0,0
2019-10-06,8179.47998046875,8197.099609375,8143.81005859375,8172.91015625,0,0,0
2019-10-06,8173.31982421875,8216.76953125,8166.60009765625,8174.7900390625,3693426,0,0
2019-10-06,8174.14013671875,8190.52978515625,8089.509765625,8092.6298828125,6972533,0,0
2019-10-06,8093.10986328125,8123.8798828125,8046.3701171875,8100.3701171875,9180303,0,0
2019-10-06,8099.240234375,8119.75,8067.669921875,8071.77978515625,5774778,0,0
2019-10-06,8071.7099609375,8132.14013671875,8070.97021484375,8123.7998046875,2833770,0,0
2019-10-06,8123.39990234375,8129.25,8090.080078125,8098.2998046875,2812734,0,0
2019-10-06,8097.7099609375,8122.240234375,7977.60986328125,8014.93017578125,22878300,0,0
2019-10-06,8013.2998046875,8027.509765625,7989.2099609375,8008.60009765625,8493048,0,0
2019-10-06,8001.7001953125,8009.169921875,7928.41015625,7928.41015625,13304972,0,0
2019-10-06,7927.990234375,7988.97021484375,7927.990234375,7984.830078125,6427408,0,0
2019-10-06,7984.41015625,7998.77001953125,7933.7099609375,7945.2099609375,5953832,0,0
2019-10-06,7946.7900390625,8016.22998046875,7939.3701171875,7983.240234375,6595992,0,0
2019-10-06,7981.6201171875,8023.56982421875,7968.22021484375,7990.6298828125,5010904,0,0
2019-10-06,7992.18994140625,7993.419921875,7921.81005859375,7967.66015625,8116528,0,0
2019-10-06,7968.72021484375,7970.72021484375,7909.5498046875,7945.919921875,12026000,0,0
2019-10-06,7945.43994140625,8094.02001953125,7937.39013671875,8057.89990234375,23407024,0,0
2019-10-06,8054.60986328125,8068.2099609375,8011.06982421875,8031.35009765625,8778144,0,0
2019-10-06,8027.3701171875,8058.7998046875,8006.14013671875,8026.58984375,6675856,0,0
2019-10-06,8027.08984375,8034.9501953125,7844.33984375,7877.93017578125,32275088,0,0
2019-10-06,7871.080078125,7925.43994140625,7858.60009765625,7924.08984375,10604976,0,0
2019-10-06,7942.3798828125,7951.080078125,7903.2900390625,7932.6298828125,8032624,0,0
2019-10-06,7928.56982421875,7948.64013671875,7896.83984375,7941.669921875,8030864,0,0
2019-10-06,7941.33984375,7954.66015625,7872.56982421875,7880.39990234375,6743840,0,0
2019-10-07,7870.27001953125,7896.10009765625,7827.2001953125,7868.3701171875,0,0,0
2019-10-07,7869.89990234375,7898.52001953125,7800.35009765625,7838.83984375,17115688,0,0
2019-10-07,7838.14990234375,7863.2998046875,7799.990234375,7829.4599609375,7129718,0,0
2019-10-07,7828.41015625,7862.580078125,7828.41015625,7855.509765625,6477234,0,0
2019-10-07,7854.81005859375,7917.7001953125,7849.16015625,7885.7900390625,11858340,0,0
2019-10-07,7888.02978515625,7914.10986328125,7864.4501953125,7864.4501953125,4949392,0,0
2019-10-07,7865.22021484375,7867.56005859375,7830.06982421875,7858.0400390625,6023656,0,0
2019-10-07,7858.2900390625,7877.919921875,7823.330078125,7856.759765625,5877376,0,0
2019-10-07,7856.08984375,7904.169921875,7853.02001953125,7886.16015625,6728044,0,0
2019-10-07,7886.009765625,7958.85986328125,7886.009765625,7915.64990234375,11220480,0,0
2019-10-07,7915.43994140625,7971.39990234375,7900.5,7949.60986328125,9422616,0,0
2019-10-07,7949.91015625,8078.68017578125,7949.91015625,8022.9599609375,29717080,0,0
2019-10-07,8023.240234375,8050.85986328125,8003.330078125,8006.5400390625,9842632,0,0
2019-10-07,8004.25,8173.81982421875,8004.14990234375,8136.5400390625,29591968,0,0
2019-10-07,8148.14990234375,8217.6396484375,8148.14990234375,8177.080078125,28966944,0,0
2019-10-07,8176.330078125,8192.849609375,8145.77001953125,8181.25,13333648,0,0
2019-10-07,8181.77978515625,8247.509765625,8172.64013671875,8209.0498046875,20025200,0,0
2019-10-07,8208.83984375,8267.740234375,8174.39013671875,8263.5302734375,19224384,0,0
2019-10-07,8263.1298828125,8298.7998046875,8246.1796875,8289.9599609375,21881216,0,0
2019-10-07,8293.1796875,8321.75,8242.6904296875,8260.4404296875,15156528,0,0
2019-10-07,8262.5,8269.51953125,8237.759765625,8243.3798828125,10912320,0,0
2019-10-07,8242.0498046875,8263.1904296875,8211.4404296875,8225.3798828125,11750144,0,0
2019-10-07,8225.91015625,8237.5,8210.080078125,8213.7001953125,8784544,0,0
2019-10-07,8213.490234375,8260.0,8213.490234375,8253.7099609375,5237920,0,0
2019-10-08,8254.599609375,8279.8603515625,8214.3798828125,8215.150390625,0,0,0
2019-10-08,8215.58984375,8251.66015625,8215.58984375,8244.7099609375,5285999,0,0
2019-10-08,8244.7001953125,8309.9697265625,8243.6396484375,8304.8896484375,11195284,0,0
2019-10-08,8306.5595703125,8354.1796875,8290.400390625,8295.98046875,11907513,0,0
2019-10-08,8294.6103515625,8300.0302734375,8270.7802734375,8283.4599609375,5916232,0,0
2019-10-08,8283.330078125,8313.650390625,8247.400390625,8249.5703125,5452528,0,0
2019-10-08,8248.759765625,8274.509765625,8231.419921875,8266.58984375,7238356,0,0
2019-10-08,8267.76953125,8276.5302734375,8245.0498046875,8259.650390625,5017256,0,0
2019-10-08,8259.48046875,8259.48046875,8227.0498046875,8231.48046875,4536312,0,0
2019-10-08,8229.26953125,8229.26953125,8162.83984375,8187.9501953125,13634888,0,0
2019-10-08,8187.10009765625,8196.099609375,8163.919921875,8194.509765625,5091352,0,0
2019-10-08,8194.6298828125,8232.2099609375,8181.64990234375,8183.64990234375,7011872,0,0
2019-10-08,8186.259765625,8220.1103515625,8179.39990234375,8198.259765625,4931952,0,0
2019-10-08,8197.98046875,8243.9599609375,8169.64990234375,8243.9599609375,9141144,0,0
2019-10-08,8246.08984375,8266.509765625,8216.1396484375,8226.419921875,8192400,0,0
2019-10-08,8226.6298828125,8226.6298828125,8189.080078125,8211.6103515625,6819928,0,0
2019-10-08,8211.8896484375,8236.7197265625,8197.66015625,8208.9296875,7101704,0,0
2019-10-08,8209.400390625,8229.330078125,8175.18994140625,8185.509765625,7196240,0,0
2019-10-08,8184.83984375,8206.83984375,8175.68017578125,8197.7900390625,3956960,0,0
2019-10-08,8199.7099609375,8216.6103515625,8181.93994140625,8210.009765625,6733392,0,0
2019-10-08,8209.26953125,8220.3798828125,8181.97998046875,8190.43017578125,6553120,0,0
2019-10-08,8190.3798828125,8212.169921875,8127.89990234375,8148.259765625,11536192,0,0
2019-10-08,8145.509765625,8186.22021484375,8139.259765625,8176.25,6876976,0,0
2019-10-08,8176.2998046875,8228.4697265625,8176.2998046875,8209.0595703125,7509184,0,0
2019-10-09,8217.23046875,8225.98046875,8186.0400390625,8191.830078125,0,0,0
2019-10-09,8190.0,8222.3701171875,8176.16015625,8197.6201171875,10130971,0,0
2019-10-09,8197.4599609375,8209.669921875,8178.58984375,8178.75,2265605,0,0
2019-10-09,8178.58984375,8193.650390625,8143.93994140625,8174.8701171875,6786494,0,0
2019-10-09,8176.6298828125,8179.06005859375,8140.68994140625,8140.68994140625,4110570,0,0
2019-10-09,8140.72021484375,8165.16015625,8133.7998046875,8156.169921875,3491094,0,0
2019-10-09,8155.16015625,8178.080078125,8141.56005859375,8156.68017578125,3304712,0,0
2019-10-09,8157.009765625,8180.85009765625,8155.33984375,8171.330078125,4452370,0,0
2019-10-09,8170.68994140625,8212.4501953125,8168.43017578125,8187.06005859375,5677112,0,0
2019-10-09,8187.669921875,8217.8603515625,8168.8798828125,8214.599609375,5761060,0,0
2019-10-09,8214.73046875,8238.7802734375,8194.9501953125,8213.6298828125,8575888,0,0
2019-10-09,8210.240234375,8253.0595703125,8206.51953125,8231.7802734375,12265808,0,0
2019-10-09,8231.3203125,8232.01953125,8188.81982421875,8209.51953125,10879164,0,0
2019-10-09,8208.919921875,8213.580078125,8179.16015625,8179.16015625,9038512,0,0
2019-10-09,8179.0498046875,8261.73046875,8177.7900390625,8260.3603515625,12863568,0,0
2019-10-09,8263.0302734375,8468.76953125,8263.0302734375,8460.7001953125,80753632,0,0
2019-10-09,8462.0498046875,8661.349609375,8462.0498046875,8580.9296875,83165632,0,0
2019-10-09,8580.580078125,8652.0,8538.66015625,8592.51953125,33091632,0,0
2019-10-09,8590.4501953125,8654.419921875,8590.4501953125,8653.3701171875,18721216,0,0
2019-10-09,8649.5498046875,8695.48046875,8612.740234375,8621.419921875,26118688,0,0
2019-10-09,8620.3203125,8625.150390625,8589.900390625,8608.509765625,13955744,0,0
2019-10-09,8615.2998046875,8642.349609375,8597.080078125,8597.080078125,9476800,0,0
2019-10-09,8597.349609375,8618.41015625,8549.0302734375,8568.2802734375,14165728,0,0
2019-10-09,8567.599609375,8636.76953125,8567.599609375,8585.8095703125,11181472,0,0
2019-10-10,8585.9501953125,8627.6796875,8585.9501953125,8593.2900390625,7781376,0,0
2019-10-10,8593.1796875,8624.349609375,8587.7802734375,8590.919921875,0,0,0
2019-10-10,8591.419921875,8596.2001953125,8565.5400390625,8565.5400390625,7027748,0,0
2019-10-10,8565.580078125,8574.400390625,8547.4404296875,8571.3798828125,9177768,0,0
2019-10-10,8572.759765625,8599.8701171875,8564.5,8575.6796875,10640960,0,0
2019-10-10,8574.7900390625,8607.98046875,8574.7900390625,8595.08984375,6218040,0,0
2019-10-10,8595.0498046875,8598.6103515625,8575.8896484375,8580.6103515625,5751416,0,0
2019-10-10,8579.330078125,8624.33984375,8570.2001953125,8616.0703125,8559424,0,0
2019-10-10,8615.0302734375,8670.3203125,8597.83984375,8632.98046875,16640092,0,0
2019-10-10,8635.25,8642.0703125,8568.5498046875,8586.23046875,12764312,0,0
2019-10-10,8586.0400390625,8587.3896484375,8521.5,8545.83984375,14775768,0,0
2019-10-10,8545.83984375,8560.4501953125,8510.080078125,8541.759765625,18843248,0,0
2019-10-10,8541.8701171875,8566.8701171875,8526.1796875,8562.2001953125,6650520,0,0
2019-10-10,8560.7900390625,8562.6904296875,8467.5595703125,8503.1796875,20494032,0,0
2019-10-10,8502.349609375,8529.080078125,8481.5703125,8526.3798828125,10686864,0,0
2019-10-10,8526.4599609375,8537.1904296875,8501.73046875,8525.1796875,11315904,0,0
2019-10-10,8524.98046875,8586.0302734375,8508.33984375,8576.9501953125,9856608,0,0
2019-10-10,8579.1396484375,8602.4404296875,8546.7099609375,8560.26953125,11063312,0,0
2019-10-10,8560.580078125,8576.580078125,8532.83984375,8544.009765625,8126448,0,0
2019-10-10,8540.6201171875,8571.7099609375,8528.650390625,8556.990234375,12016352,0,0
2019-10-10,8557.6103515625,8586.2197265625,8553.7001953125,8581.8603515625,9214736,0,0
2019-10-10,8599.58984375,8618.919921875,8573.009765625,8593.669921875,10968464,0,0
2019-10-10,8593.169921875,8620.6796875,8566.7998046875,8576.009765625,9899024,0,0
2019-10-10,8579.830078125,8614.3701171875,8569.7802734375,8607.01953125,5828944,0,0
2019-10-11,8603.330078125,8608.4697265625,8574.669921875,8596.5703125,4631760,0,0
2019-10-11,8598.0703125,8618.58984375,8533.150390625,8550.5400390625,0,0,0
2019-10-11,8550.3701171875,8564.080078125,8530.490234375,8558.8798828125,5273937,0,0
2019-10-11,8558.6201171875,8577.650390625,8543.0595703125,8567.0,4282290,0,0
2019-10-11,8565.8203125,8598.25,8550.3798828125,8588.48046875,5491276,0,0
2019-10-11,8590.76953125,8752.150390625,8578.2197265625,8744.41015625,33409616,0,0
2019-10-11,8742.400390625,8815.7197265625,8410.9296875,8451.26953125,82206400,0,0
2019-10-11,8453.33984375,8455.3095703125,8409.25,8447.6904296875,12689376,0,0
2019-10-11,8445.4697265625,8461.76953125,8410.9404296875,8413.16015625,10939520,0,0
2019-10-11,8412.900390625,8418.669921875,8328.76953125,8380.9404296875,23588624,0,0
2019-10-11,8380.7802734375,8404.400390625,8365.580078125,8366.33984375,8695744,0,0
2019-10-11,8368.509765625,8408.1201171875,8366.8603515625,8399.08984375,8529056,0,0
2019-10-11,8398.0302734375,8398.0302734375,8316.080078125,8328.0,15407504,0,0
2019-10-11,8328.8896484375,8381.23046875,8304.8798828125,8363.650390625,12350704,0,0
2019-10-11,8362.16015625,8377.5400390625,8350.4599609375,8374.51953125,7691552,0,0
2019-10-11,8373.6904296875,8373.6904296875,8317.83984375,8329.6201171875,12594080,0,0
2019-10-11,8333.0,8372.169921875,8307.8701171875,8372.169921875,7375696,0,0
2019-10-11,8370.66015625,8371.2001953125,8301.3701171875,8358.51953125,13361120,0,0
2019-10-11,8355.0302734375,8377.0595703125,8342.150390625,8358.849609375,7878496,0,0
2019-10-11,8357.9501953125,8370.26953125,8321.01953125,8331.3798828125,8121472,0,0
2019-10-11,8330.5302734375,8362.9404296875,8330.26953125,8359.83984375,4560224,0,0
2019-10-11,8368.4404296875,8376.1298828125,8343.169921875,8353.58984375,7227456,0,0
2019-10-11,8352.650390625,8352.849609375,8319.5703125,8327.5498046875,6836800,0,0
2019-10-11,8327.73046875,8364.9697265625,8327.1396484375,8336.5302734375,4734752,0,0
2019-10-12,8331.33984375,8343.2998046875,8262.0302734375,8277.5302734375,12296320,0,0
2019-10-12,8277.6201171875,8328.2197265625,8273.650390625,8295.169921875,0,0,0
2019-10-12,8293.3603515625,8337.0,8284.5,8326.5,4582362,0,0
2019-10-12,8322.83984375,8348.4296875,8316.48046875,8322.240234375,2985458,0,0
2019-10-12,8319.41015625,8338.5703125,8313.7998046875,8326.91015625,2094002,0,0
2019-10-12,8326.8095703125,8353.58984375,8325.849609375,8345.669921875,2518335,0,0
2019-10-12,8345.0302734375,8388.5703125,8340.2802734375,8358.98046875,5079130,0,0
2019-10-12,8358.08984375,8386.599609375,8357.4501953125,8365.1396484375,3754206,0,0
2019-10-12,8364.9501953125,8378.4296875,8346.1103515625,8361.8203125,2799110,0,0
2019-10-12,8363.080078125,8387.6396484375,8352.7802734375,8377.4404296875,2190732,0,0
2019-10-12,8376.990234375,8399.0,8360.16015625,8360.9404296875,3253134,0,0
2019-10-12,8358.1796875,8370.919921875,8322.7197265625,8352.6103515625,3878008,0,0
2019-10-12,8353.259765625,8375.259765625,8331.3095703125,8346.3701171875,3110128,0,0
2019-10-12,8344.7802734375,8374.9697265625,8337.490234375,8369.0,2510528,0,0
2019-10-12,8369.33984375,8383.7900390625,8342.7197265625,8364.6396484375,2707412,0,0
2019-10-12,8366.01953125,8431.9404296875,8328.26953125,8416.169921875,10364088,0,0
2019-10-12,8417.0302734375,8431.6904296875,8383.33984375,8429.240234375,5742684,0,0
2019-10-12,8429.5302734375,8438.8095703125,8368.98046875,8373.1201171875,4813412,0,0
2019-10-12,8373.0595703125,8400.400390625,8349.1298828125,8383.1396484375,3102912,0,0
2019-10-12,8383.6298828125,8383.6298828125,8327.0498046875,8344.33984375,5224288,0,0
2019-10-12,8343.7900390625,8373.240234375,8317.3203125,8333.5302734375,4839896,0,0
2019-10-12,8368.2197265625,8389.669921875,8347.9697265625,8379.3701171875,2817168,0,0
2019-10-12,8380.8896484375,8389.9296875,8345.8798828125,8359.26953125,2512640,0,0
2019-10-12,8359.5,8394.5302734375,8359.5,8367.4501953125,2499432,0,0
2019-10-13,8360.240234375,8384.7900390625,8315.1298828125,8317.1201171875,0,0,0
2019-10-13,8316.2099609375,8387.75,8314.0498046875,8376.75,5615546,0,0
2019-10-13,8367.3095703125,8407.1904296875,8355.4501953125,8377.4599609375,3102015,0,0
2019-10-13,8376.830078125,8410.5498046875,8368.5498046875,8386.009765625,1975133,0,0
2019-10-13,8386.73046875,8399.5400390625,8351.3798828125,8353.25,1831701,0,0
2019-10-13,8353.91015625,8412.4296875,8353.83984375,8374.6201171875,2852049,0,0
2019-10-13,8374.169921875,8383.51953125,8340.91015625,8343.8203125,3733180,0,0
2019-10-13,8343.6201171875,8390.509765625,8339.5302734375,8349.080078125,3557234,0,0
2019-10-13,8348.849609375,8399.9599609375,8339.1298828125,8352.83984375,2800796,0,0
2019-10-13,8351.8798828125,8407.7197265625,8351.8701171875,8383.23046875,2690982,0,0
2019-10-13,8381.580078125,8417.0400390625,8360.3701171875,8376.8095703125,3788214,0,0
2019-10-13,8378.1298828125,8410.5498046875,8362.830078125,8407.0400390625,1719926,0,0
2019-10-13,8406.400390625,8427.599609375,8380.8701171875,8404.26953125,4856096,0,0
2019-10-13,8402.900390625,8476.259765625,8393.650390625,8444.349609375,14683332,0,0
2019-10-13,8442.7802734375,8487.009765625,8427.75,8459.3701171875,7602504,0,0
2019-10-13,8452.259765625,8471.5302734375,8400.9296875,8457.990234375,5974344,0,0
2019-10-13,8458.080078125,8477.2998046875,8421.48046875,8463.23046875,6425132,0,0
2019-10-13,8463.4599609375,8498.51953125,8457.6904296875,8470.8203125,8457552,0,0
2019-10-13,8470.599609375,8482.5595703125,8447.98046875,8473.48046875,6149432,0,0
2019-10-13,8465.900390625,8485.0498046875,8450.5498046875,8450.5498046875,3876464,0,0
2019-10-13,8450.150390625,8486.9501953125,8441.0400390625,8486.9501953125,5010352,0,0
2019-10-13,8485.7900390625,8486.2900390625,8197.919921875,8280.3603515625,53521360,0,0
2019-10-13,8279.830078125,8284.009765625,8249.6201171875,8255.2001953125,7551424,0,0
2019-10-13,8254.349609375,8326.8798828125,8254.08984375,8307.3701171875,5374224,0,0
2019-10-14,8309.6103515625,8330.3603515625,8295.8798828125,8295.9501953125,0,0,0
2019-10-14,8294.48046875,8308.599609375,8272.6796875,8293.5498046875,5483431,0,0
2019-10-14,8293.8798828125,8321.6103515625,8285.01953125,8300.4404296875,3000372,0,0
2019-10-14,8300.2197265625,8330.1396484375,8299.1201171875,8308.849609375,4261888,0,0
2019-10-14,8309.400390625,8329.5,8302.5703125,8306.599609375,4079933,0,0
2019-10-14,8305.75,8319.0595703125,8291.6396484375,8301.5703125,2335522,0,0
2019-10-14,8300.419921875,8353.650390625,8286.3095703125,8332.1201171875,6556050,0,0
2019-10-14,8331.7001953125,8351.9501953125,8324.3896484375,8347.3798828125,4185622,0,0
2019-10-14,8347.150390625,8348.669921875,8304.6904296875,8322.490234375,3929502,0,0
2019-10-14,8322.51953125,8346.91015625,8312.830078125,8331.6201171875,2882016,0,0
2019-10-14,8331.490234375,8352.98046875,8311.1201171875,8316.0302734375,2489020,0,0
2019-10-14,8315.4501953125,8342.7197265625,8313.5,8335.76953125,4457288,0,0
2019-10-14,8334.599609375,8335.0,8302.2001953125,8303.1103515625,2982380,0,0
2019-10-14,8303.3896484375,8314.2001953125,8270.8701171875,8277.73046875,12816532,0,0
2019-10-14,8277.1298828125,8311.1904296875,8275.41015625,8311.1103515625,8206988,0,0
2019-10-14,8311.16015625,8312.23046875,8273.2802734375,8273.7099609375,4223064,0,0
2019-10-14,8273.33984375,8286.5595703125,8264.4697265625,8265.8701171875,5766456,0,0
2019-10-14,8265.6103515625,8403.5400390625,8230.009765625,8351.7900390625,25324960,0,0
2019-10-14,8354.3896484375,8384.4697265625,8345.990234375,8361.7099609375,8839616,0,0
2019-10-14,8357.849609375,8380.58984375,8352.0,8380.58984375,5301496,0,0
2019-10-14,8379.9697265625,8397.580078125,8340.2900390625,8364.6396484375,7473296,0,0
2019-10-14,8366.3095703125,8379.669921875,8352.8203125,8367.2001953125,4531664,0,0
2019-10-14,8367.16015625,8375.3095703125,8293.25,8327.330078125,10901800,0,0
2019-10-14,8323.6796875,8383.5302734375,8322.169921875,8374.1796875,3209680,0,0
2019-10-15,8371.419921875,8375.759765625,8350.08984375,8361.8203125,3694528,0,0
2019-10-15,8360.830078125,8437.3095703125,8360.830078125,8378.4599609375,0,0,0
2019-10-15,8378.080078125,8385.9599609375,8341.9599609375,8342.98046875,3519655,0,0
2019-10-15,8342.0595703125,8363.9404296875,8330.6904296875,8351.4296875,4483171,0,0
2019-10-15,8351.5498046875,8360.1396484375,8328.8203125,8330.599609375,2653910,0,0
2019-10-15,8328.849609375,8351.6103515625,8326.6103515625,8345.9296875,4473948,0,0
2019-10-15,8344.9599609375,8362.4501953125,8333.2900390625,8336.2197265625,3313506,0,0
2019-10-15,8337.8095703125,8360.580078125,8320.0498046875,8333.330078125,4817432,0,0
2019-10-15,8330.8896484375,8344.080078125,8292.5400390625,8293.1201171875,4562988,0,0
2019-10-15,8291.740234375,8331.5302734375,8275.16015625,8315.0498046875,6245028,0,0
2019-10-15,8314.48046875,8318.0595703125,8293.23046875,8295.91015625,4815900,0,0
2019-10-15,8292.650390625,8343.759765625,8292.01953125,8334.26953125,4804056,0,0
2019-10-15,8334.6103515625,8335.0,8301.4501953125,8311.6796875,6160216,0,0
2019-10-15,8312.8896484375,8345.9697265625,8303.240234375,8336.2802734375,4853972,0,0
2019-10-15,8336.3095703125,8341.400390625,8312.490234375,8329.26953125,5130188,0,0
2019-10-15,8329.33984375,8338.26953125,8275.75,8279.08984375,10947648,0,0
2019-10-15,8279.4501953125,8357.7001953125,8252.759765625,8335.0703125,21251640,0,0
