Date;Time;Open;Close;Diference;Tendencia;bitcoin;blockchain;cryptocurrency;Ethereum;mining;Nvidia
21/09/2019;10:00;10040.49;10002.93;-0.375;sin_tendencia;13;31;8;6;42;54
21/09/2019;11:00;10005.32;10000.9;-0.044;sin_tendencia;13;31;8;6;42;54
21/09/2019;12:00;10000.45;10061.92;0.611;tendencia_alcista;13;31;8;6;42;54
21/09/2019;13:00;10061.74;9991.76;-0.7;tendencia_bajista;13;31;8;6;42;54
21/09/2019;14:00;9989.75;10027.57;0.377;sin_tendencia;13;31;8;6;42;54
21/09/2019;15:00;10030.64;10013.35;-0.173;sin_tendencia;13;31;8;6;42;54
21/09/2019;16:00;10012.93;10056.05;0.429;sin_tendencia;13;31;8;6;42;54
21/09/2019;17:00;10056.04;10013.24;-0.427;sin_tendencia;13;31;8;6;42;54
21/09/2019;18:00;10016.35;9993.66;-0.227;sin_tendencia;13;31;8;6;42;54
21/09/2019;19:00;9994.59;10014.81;0.202;sin_tendencia;13;31;8;6;42;54
21/09/2019;20:00;10014.96;10036.49;0.215;sin_tendencia;13;31;8;6;42;54
21/09/2019;21:00;10038.65;9989.61;-0.491;sin_tendencia;13;31;8;6;42;54
21/09/2019;22:00;9987.55;9989.41;0.019;sin_tendencia;13;31;8;6;42;54
21/09/2019;23:00;9989.5;10001.28;0.118;sin_tendencia;13;31;8;6;42;54
22/09/2019;0:00;9995.89;9988.02;-0.079;sin_tendencia;13;31;8;6;42;54
22/09/2019;1:00;9987.62;9963.12;-0.246;sin_tendencia;13;31;8;6;42;54
22/09/2019;2:00;9960.57;9910.98;-0.5;tendencia_bajista;13;31;8;6;42;54
22/09/2019;3:00;9911.32;9935.03;0.239;sin_tendencia;13;31;8;6;42;54
22/09/2019;4:00;9934.58;9881.68;-0.535;tendencia_bajista;13;31;8;6;42;54
22/09/2019;5:00;9880.35;9903.5;0.234;sin_tendencia;13;31;8;6;42;54
22/09/2019;6:00;9902.15;9947.2;0.453;sin_tendencia;13;31;8;6;42;54
22/09/2019;7:00;9946.97;9949.76;0.028;sin_tendencia;13;31;8;6;42;54
22/09/2019;8:00;9948.44;10039.86;0.911;tendencia_alcista;13;31;8;6;42;54
22/09/2019;9:00;10041.3;10033.21;-0.081;sin_tendencia;13;31;8;6;42;54
22/09/2019;10:00;10032.04;10023.3;-0.087;sin_tendencia;13;31;8;6;42;54
22/09/2019;11:00;10023.5;10023.71;0.002;sin_tendencia;13;31;8;6;42;54
22/09/2019;12:00;10025.91;10017.19;-0.087;sin_tendencia;13;31;8;6;42;54
22/09/2019;13:00;10016.92;10050.36;0.333;sin_tendencia;13;31;8;6;42;54
22/09/2019;14:00;10051.09;10010.58;-0.405;sin_tendencia;13;31;8;6;42;54
22/09/2019;15:00;10009.62;10007.44;-0.022;sin_tendencia;13;31;8;6;42;54
22/09/2019;16:00;10007.58;10009.76;0.022;sin_tendencia;13;31;8;6;42;54
22/09/2019;17:00;10009.72;10028.0;0.182;sin_tendencia;13;31;8;6;42;54
22/09/2019;18:00;10026.73;10023.76;-0.03;sin_tendencia;13;31;8;6;42;54
22/09/2019;19:00;10023.89;9984.22;-0.397;sin_tendencia;13;31;8;6;42;54
22/09/2019;20:00;9983.95;10009.99;0.26;sin_tendencia;13;31;8;6;42;54
22/09/2019;21:00;10010.0;10026.69;0.166;sin_tendencia;13;31;8;6;42;54
22/09/2019;22:00;10029.3;10065.91;0.364;sin_tendencia;13;31;8;6;42;54
22/09/2019;23:00;10067.96;10057.02;-0.109;sin_tendencia;13;31;8;6;42;54
23/09/2019;0:00;10057.2;10036.37;-0.208;sin_tendencia;13;31;8;6;42;54
23/09/2019;1:00;10037.29;10011.4;-0.259;sin_tendencia;13;31;8;6;42;54
23/09/2019;2:00;10012.91;9994.72;-0.182;sin_tendencia;13;31;8;6;42;54
23/09/2019;3:00;9992.75;9974.61;-0.182;sin_tendencia;13;31;8;6;42;54
23/09/2019;4:00;9971.82;9981.42;0.096;sin_tendencia;13;31;8;6;42;54
23/09/2019;5:00;9979.64;9996.23;0.166;sin_tendencia;13;31;8;6;42;54
23/09/2019;6:00;9996.79;9961.74;-0.352;sin_tendencia;13;31;8;6;42;54
23/09/2019;7:00;9962.91;9934.91;-0.282;sin_tendencia;13;31;8;6;42;54
23/09/2019;8:00;9929.91;9899.29;-0.309;sin_tendencia;13;31;8;6;42;54
23/09/2019;9:00;9901.92;9950.32;0.486;sin_tendencia;13;31;8;6;42;54
23/09/2019;10:00;9948.81;9964.28;0.155;sin_tendencia;13;31;8;6;42;54
23/09/2019;11:00;9963.97;9949.06;-0.15;sin_tendencia;13;31;8;6;42;54
23/09/2019;12:00;9947.93;9926.75;-0.213;sin_tendencia;13;31;8;6;42;54
23/09/2019;13:00;9928.07;9930.7;0.026;sin_tendencia;13;31;8;6;42;54
23/09/2019;14:00;9931.46;9919.5;-0.121;sin_tendencia;13;31;8;6;42;54
23/09/2019;15:00;9919.06;9919.65;0.006;sin_tendencia;13;31;8;6;42;54
23/09/2019;16:00;9926.58;9882.32;-0.448;sin_tendencia;13;31;8;6;42;54
23/09/2019;17:00;9882.15;9812.9;-0.706;tendencia_bajista;13;31;8;6;42;54
23/09/2019;18:00;9811.05;9797.07;-0.143;sin_tendencia;13;31;8;6;42;54
23/09/2019;19:00;9796.35;9833.69;0.38;sin_tendencia;13;31;8;6;42;54
23/09/2019;20:00;9834.28;9806.39;-0.284;sin_tendencia;13;31;8;6;42;54
23/09/2019;21:00;9814.44;9767.2;-0.484;sin_tendencia;13;31;8;6;42;54
23/09/2019;22:00;9773.89;9754.61;-0.198;sin_tendencia;13;31;8;6;42;54
23/09/2019;23:00;9750.02;9731.42;-0.191;sin_tendencia;13;31;8;6;42;54
24/09/2019;0:00;9724.87;9694.6;-0.312;sin_tendencia;13;31;8;6;42;54
24/09/2019;1:00;9696.26;9746.82;0.519;tendencia_alcista;13;31;8;6;42;54
24/09/2019;2:00;9748.18;9730.52;-0.181;sin_tendencia;13;31;8;6;42;54
24/09/2019;3:00;9730.65;9722.73;-0.081;sin_tendencia;13;31;8;6;42;54
24/09/2019;4:00;9723.27;9711.92;-0.117;sin_tendencia;13;31;8;6;42;54
24/09/2019;5:00;9712.37;9727.03;0.151;sin_tendencia;13;31;8;6;42;54
24/09/2019;6:00;9728.07;9763.24;0.36;sin_tendencia;13;31;8;6;42;54
24/09/2019;7:00;9761.39;9745.27;-0.165;sin_tendencia;13;31;8;6;42;54
24/09/2019;8:00;9744.87;9754.48;0.099;sin_tendencia;13;31;8;6;42;54
24/09/2019;9:00;9753.04;9725.4;-0.284;sin_tendencia;13;31;8;6;42;54
24/09/2019;10:00;9725.34;9738.73;0.137;sin_tendencia;13;31;8;6;42;54
24/09/2019;11:00;9738.73;9738.42;-0.003;sin_tendencia;13;31;8;6;42;54
24/09/2019;12:00;9737.37;9721.6;-0.162;sin_tendencia;13;31;8;6;42;54
24/09/2019;13:00;9721.47;9687.26;-0.353;sin_tendencia;13;31;8;6;42;54
24/09/2019;14:00;9686.53;9632.88;-0.557;tendencia_bajista;13;31;8;6;42;54
24/09/2019;15:00;9632.7;9527.73;-1.102;tendencia_bajista;13;31;8;6;42;54
24/09/2019;16:00;9523.73;9518.18;-0.058;sin_tendencia;13;31;8;6;42;54
24/09/2019;17:00;9519.16;9488.9;-0.319;sin_tendencia;13;31;8;6;42;54
24/09/2019;18:00;9488.96;9480.47;-0.09;sin_tendencia;13;31;8;6;42;54
24/09/2019;19:00;9478.14;8661.64;-9.427;tendencia_bajista;13;31;8;6;42;54
24/09/2019;20:00;8643.74;8498.53;-1.709;tendencia_bajista;13;31;8;6;42;54
24/09/2019;21:00;8494.45;8592.83;1.145;tendencia_alcista;13;31;8;6;42;54
24/09/2019;22:00;8595.04;8668.9;0.852;tendencia_alcista;13;31;8;6;42;54
24/09/2019;23:00;8667.17;8698.74;0.363;sin_tendencia;13;31;8;6;42;54
25/09/2019;0:00;8701.83;8542.6;-1.864;tendencia_bajista;13;31;8;6;42;54
25/09/2019;1:00;8539.02;8712.47;1.991;tendencia_alcista;13;31;8;6;42;54
25/09/2019;2:00;8707.1;8713.9;0.078;sin_tendencia;13;31;8;6;42;54
25/09/2019;3:00;8716.4;8605.14;-1.293;tendencia_bajista;13;31;8;6;42;54
25/09/2019;4:00;8612.9;8591.99;-0.243;sin_tendencia;13;31;8;6;42;54
25/09/2019;5:00;8593.91;8529.39;-0.756;tendencia_bajista;13;31;8;6;42;54
25/09/2019;6:00;8527.27;8512.31;-0.176;sin_tendencia;13;31;8;6;42;54
25/09/2019;7:00;8510.52;8479.61;-0.365;sin_tendencia;13;31;8;6;42;54
25/09/2019;8:00;8479.28;8347.8;-1.575;tendencia_bajista;13;31;8;6;42;54
25/09/2019;9:00;8352.26;8279.4;-0.88;tendencia_bajista;13;31;8;6;42;54
25/09/2019;10:00;8278.08;8413.18;1.606;tendencia_alcista;13;31;8;6;42;54
25/09/2019;11:00;8414.76;8432.11;0.206;sin_tendencia;13;31;8;6;42;54
25/09/2019;12:00;8433.31;8347.76;-1.025;tendencia_bajista;13;31;8;6;42;54
25/09/2019;13:00;8344.74;8317.18;-0.331;sin_tendencia;13;31;8;6;42;54
25/09/2019;14:00;8313.71;8408.79;1.131;tendencia_alcista;13;31;8;6;42;54
25/09/2019;15:00;8412.12;8393.53;-0.221;sin_tendencia;13;31;8;6;42;54
25/09/2019;16:00;8395.21;8316.78;-0.943;tendencia_bajista;13;31;8;6;42;54
25/09/2019;17:00;8315.24;8360.03;0.536;tendencia_alcista;13;31;8;6;42;54
25/09/2019;18:00;8359.96;8394.4;0.41;sin_tendencia;13;31;8;6;42;54
25/09/2019;19:00;8392.79;8353.75;-0.467;sin_tendencia;13;31;8;6;42;54
25/09/2019;20:00;8353.01;8370.75;0.212;sin_tendencia;13;31;8;6;42;54
25/09/2019;21:00;8372.36;8525.96;1.802;tendencia_alcista;13;31;8;6;42;54
25/09/2019;22:00;8525.49;8600.81;0.876;tendencia_alcista;13;31;8;6;42;54
25/09/2019;23:00;8602.51;8453.4;-1.764;tendencia_bajista;13;31;8;6;42;54
26/09/2019;0:00;8451.31;8447.2;-0.049;sin_tendencia;13;31;8;6;42;54
26/09/2019;1:00;8446.68;8389.84;-0.677;tendencia_bajista;13;31;8;6;42;54
26/09/2019;2:00;8391.49;8357.52;-0.406;sin_tendencia;13;31;8;6;42;54
26/09/2019;3:00;8354.74;8382.33;0.329;sin_tendencia;13;31;8;6;42;54
26/09/2019;4:00;8382.23;8373.54;-0.104;sin_tendencia;13;31;8;6;42;54
26/09/2019;5:00;8372.11;8376.99;0.058;sin_tendencia;13;31;8;6;42;54
26/09/2019;6:00;8376.4;8397.59;0.252;sin_tendencia;13;31;8;6;42;54
26/09/2019;7:00;8401.1;8400.12;-0.012;sin_tendencia;13;31;8;6;42;54
26/09/2019;8:00;8399.08;8387.47;-0.138;sin_tendencia;13;31;8;6;42;54
26/09/2019;9:00;8388.62;8430.19;0.493;sin_tendencia;13;31;8;6;42;54
26/09/2019;10:00;8428.32;8451.97;0.28;sin_tendencia;13;31;8;6;42;54
26/09/2019;11:00;8451.92;8457.78;0.069;sin_tendencia;13;31;8;6;42;54
26/09/2019;12:00;8457.26;8397.21;-0.715;tendencia_bajista;13;31;8;6;42;54
26/09/2019;13:00;8395.19;8434.33;0.464;sin_tendencia;13;31;8;6;42;54
26/09/2019;14:00;8433.35;8278.68;-1.868;tendencia_bajista;13;31;8;6;42;54
26/09/2019;15:00;8268.07;8203.01;-0.793;tendencia_bajista;13;31;8;6;42;54
26/09/2019;16:00;8201.27;7941.6;-3.27;tendencia_bajista;13;31;8;6;42;54
26/09/2019;17:00;7931.32;7965.57;0.43;sin_tendencia;13;31;8;6;42;54
26/09/2019;18:00;7952.22;7941.18;-0.139;sin_tendencia;13;31;8;6;42;54
26/09/2019;19:00;7940.0;8134.62;2.392;tendencia_alcista;13;31;8;6;42;54
26/09/2019;20:00;8121.33;8128.42;0.087;sin_tendencia;13;31;8;6;42;54
26/09/2019;21:00;8140.48;8106.93;-0.414;sin_tendencia;13;31;8;6;42;54
26/09/2019;22:00;8108.71;8091.29;-0.215;sin_tendencia;13;31;8;6;42;54
26/09/2019;23:00;8091.57;8126.92;0.435;sin_tendencia;13;31;8;6;42;54
27/09/2019;0:00;8131.33;8071.55;-0.741;tendencia_bajista;13;31;8;6;42;54
27/09/2019;1:00;8073.3;7990.31;-1.039;tendencia_bajista;13;31;8;6;42;54
27/09/2019;2:00;7989.13;8021.06;0.398;sin_tendencia;13;31;8;6;42;54
27/09/2019;3:00;8021.7;8008.0;-0.171;sin_tendencia;13;31;8;6;42;54
27/09/2019;4:00;8008.17;8026.94;0.234;sin_tendencia;13;31;8;6;42;54
27/09/2019;5:00;8029.35;8009.01;-0.254;sin_tendencia;13;31;8;6;42;54
27/09/2019;6:00;8009.02;7990.82;-0.228;sin_tendencia;13;31;8;6;42;54
27/09/2019;7:00;7991.41;8044.33;0.658;tendencia_alcista;13;31;8;6;42;54
27/09/2019;8:00;8044.52;8058.05;0.168;sin_tendencia;13;31;8;6;42;54
27/09/2019;9:00;8058.46;8078.74;0.251;sin_tendencia;13;31;8;6;42;54
27/09/2019;10:00;8078.58;8058.47;-0.25;sin_tendencia;13;31;8;6;42;54
27/09/2019;11:00;8060.04;8074.47;0.179;sin_tendencia;13;31;8;6;42;54
27/09/2019;12:00;8074.94;7991.7;-1.042;tendencia_bajista;13;31;8;6;42;54
27/09/2019;13:00;7991.56;8006.44;0.186;sin_tendencia;13;31;8;6;42;54
27/09/2019;14:00;8006.98;8020.39;0.167;sin_tendencia;13;31;8;6;42;54
27/09/2019;15:00;8021.83;7981.99;-0.499;sin_tendencia;13;31;8;6;42;54
27/09/2019;16:00;7986.65;8010.05;0.292;sin_tendencia;13;31;8;6;42;54
27/09/2019;17:00;8013.25;8037.14;0.297;sin_tendencia;13;31;8;6;42;54
27/09/2019;18:00;8037.7;8066.89;0.362;sin_tendencia;13;31;8;6;42;54
27/09/2019;19:00;8071.58;8056.01;-0.193;sin_tendencia;13;31;8;6;42;54
27/09/2019;20:00;8056.49;8017.38;-0.488;sin_tendencia;13;31;8;6;42;54
27/09/2019;21:00;8033.14;8086.34;0.658;tendencia_alcista;13;31;8;6;42;54
27/09/2019;22:00;8086.59;8244.94;1.921;tendencia_alcista;13;31;8;6;42;54
27/09/2019;23:00;8246.92;8227.94;-0.231;sin_tendencia;13;31;8;6;42;54
28/09/2019;0:00;8216.77;8201.36;-0.188;sin_tendencia;13;31;8;6;42;54
28/09/2019;1:00;8203.78;8234.37;0.371;sin_tendencia;13;31;8;6;42;54
28/09/2019;2:00;8234.94;8187.01;-0.585;tendencia_bajista;13;31;8;6;42;54
28/09/2019;3:00;8184.93;8206.04;0.257;sin_tendencia;13;31;8;6;42;54
28/09/2019;4:00;8204.89;8194.32;-0.129;sin_tendencia;13;31;8;6;42;54
28/09/2019;5:00;8196.52;8209.08;0.153;sin_tendencia;13;31;8;6;42;54
28/09/2019;6:00;8207.47;8181.97;-0.312;sin_tendencia;13;31;8;6;42;54
28/09/2019;7:00;8181.71;8181.75;0.0;sin_tendencia;13;31;8;6;42;54
28/09/2019;8:00;8179.06;8245.53;0.806;tendencia_alcista;13;31;8;6;42;54
28/09/2019;9:00;8244.62;8217.18;-0.334;sin_tendencia;13;31;8;6;42;54
28/09/2019;10:00;8216.93;8251.27;0.416;sin_tendencia;13;31;8;6;42;54
28/09/2019;11:00;8267.07;8216.88;-0.611;tendencia_bajista;13;31;8;6;42;54
28/09/2019;12:00;8216.86;8165.94;-0.624;tendencia_bajista;13;31;8;6;42;54
28/09/2019;13:00;8163.29;8113.55;-0.613;tendencia_bajista;13;31;8;6;42;54
28/09/2019;14:00;8112.65;8146.53;0.416;sin_tendencia;13;31;8;6;42;54
28/09/2019;15:00;8148.72;8101.88;-0.578;tendencia_bajista;13;31;8;6;42;54
28/09/2019;16:00;8102.33;8109.61;0.09;sin_tendencia;13;31;8;6;42;54
28/09/2019;17:00;8110.69;8122.33;0.143;sin_tendencia;13;31;8;6;42;54
28/09/2019;18:00;8121.72;8188.11;0.811;tendencia_alcista;13;31;8;6;42;54
28/09/2019;19:00;8186.36;8172.19;-0.173;sin_tendencia;13;31;8;6;42;54
28/09/2019;20:00;8172.56;8190.53;0.219;sin_tendencia;13;31;8;6;42;54
28/09/2019;21:00;8192.02;8187.93;-0.05;sin_tendencia;13;31;8;6;42;54
28/09/2019;22:00;8184.68;8159.74;-0.306;sin_tendencia;13;31;8;6;42;54
28/09/2019;23:00;8159.1;8182.64;0.288;sin_tendencia;13;31;8;6;42;54
29/09/2019;0:00;8180.73;8224.48;0.532;tendencia_alcista;13;31;8;6;42;54
29/09/2019;1:00;8223.69;8237.64;0.169;sin_tendencia;13;31;8;6;42;54
29/09/2019;2:00;8239.22;8191.1;-0.587;tendencia_bajista;13;31;8;6;42;54
29/09/2019;3:00;8190.76;8181.91;-0.108;sin_tendencia;13;31;8;6;42;54
29/09/2019;4:00;8181.51;8161.3;-0.248;sin_tendencia;13;31;8;6;42;54
29/09/2019;5:00;8161.16;8147.43;-0.169;sin_tendencia;13;31;8;6;42;54
29/09/2019;6:00;8148.53;8155.82;0.089;sin_tendencia;13;31;8;6;42;54
29/09/2019;7:00;8154.78;8120.84;-0.418;sin_tendencia;13;31;8;6;42;54
29/09/2019;8:00;8113.67;8121.29;0.094;sin_tendencia;13;31;8;6;42;54
29/09/2019;9:00;8121.08;8134.22;0.162;sin_tendencia;13;31;8;6;42;54
29/09/2019;10:00;8134.25;8127.06;-0.088;sin_tendencia;13;31;8;6;42;54
29/09/2019;11:00;8126.14;8113.49;-0.156;sin_tendencia;13;31;8;6;42;54
29/09/2019;12:00;8114.41;8112.52;-0.023;sin_tendencia;13;31;8;6;42;54
29/09/2019;13:00;8110.98;8026.67;-1.05;tendencia_bajista;13;31;8;6;42;54
29/09/2019;14:00;8026.7;8043.23;0.206;sin_tendencia;13;31;8;6;42;54
29/09/2019;15:00;8043.23;8007.69;-0.444;sin_tendencia;13;31;8;6;42;54
29/09/2019;16:00;8002.42;7999.73;-0.034;sin_tendencia;13;31;8;6;42;54
29/09/2019;17:00;7999.98;8053.6;0.666;tendencia_alcista;13;31;8;6;42;54
29/09/2019;18:00;8056.96;8016.02;-0.511;tendencia_bajista;13;31;8;6;42;54
29/09/2019;19:00;8015.52;7997.5;-0.225;sin_tendencia;13;31;8;6;42;54
29/09/2019;20:00;7996.89;7991.73;-0.065;sin_tendencia;13;31;8;6;42;54
29/09/2019;21:00;7988.48;8029.13;0.506;tendencia_alcista;13;31;8;6;42;54
29/09/2019;22:00;8027.36;8059.01;0.393;sin_tendencia;13;31;8;6;42;54
29/09/2019;23:00;8060.26;8102.84;0.525;tendencia_alcista;13;31;8;6;42;54
30/09/2019;0:00;8102.08;8065.28;-0.456;sin_tendencia;13;31;8;6;42;54
30/09/2019;1:00;8065.76;8052.0;-0.171;sin_tendencia;13;31;8;6;42;54
30/09/2019;2:00;8049.69;8031.93;-0.221;sin_tendencia;13;31;8;6;42;54
30/09/2019;3:00;8031.12;8009.29;-0.273;sin_tendencia;13;31;8;6;42;54
30/09/2019;4:00;8010.15;8001.16;-0.112;sin_tendencia;13;31;8;6;42;54
30/09/2019;5:00;7998.07;7832.34;-2.116;tendencia_bajista;13;31;8;6;42;54
30/09/2019;6:00;7832.01;7813.4;-0.238;sin_tendencia;13;31;8;6;42;54
30/09/2019;7:00;7815.93;7773.13;-0.551;tendencia_bajista;13;31;8;6;42;54
30/09/2019;8:00;7774.19;7818.27;0.564;tendencia_alcista;13;31;8;6;42;54
30/09/2019;9:00;7817.74;7893.73;0.963;tendencia_alcista;13;31;8;6;42;54
30/09/2019;10:00;7893.12;8024.32;1.635;tendencia_alcista;13;31;8;6;42;54
30/09/2019;11:00;8025.34;8065.92;0.503;tendencia_alcista;13;31;8;6;42;54
30/09/2019;12:00;8064.99;8060.36;-0.057;sin_tendencia;13;31;8;6;42;54
30/09/2019;13:00;8059.55;8029.03;-0.38;sin_tendencia;13;31;8;6;42;54
30/09/2019;14:00;8027.97;8142.78;1.41;tendencia_alcista;13;31;8;6;42;54
30/09/2019;15:00;8146.58;8232.2;1.04;tendencia_alcista;13;31;8;6;42;54
30/09/2019;16:00;8230.36;8312.6;0.989;tendencia_alcista;13;31;8;6;42;54
30/09/2019;17:00;8316.39;8296.99;-0.234;sin_tendencia;13;31;8;6;42;54
30/09/2019;18:00;8295.85;8267.76;-0.34;sin_tendencia;13;31;8;6;42;54
30/09/2019;19:00;8266.42;8295.45;0.35;sin_tendencia;13;31;8;6;42;54
30/09/2019;20:00;8295.36;8297.77;0.029;sin_tendencia;13;31;8;6;42;54
30/09/2019;21:00;8297.3;8246.36;-0.618;tendencia_bajista;13;31;8;6;42;54
30/09/2019;22:00;8249.12;8264.61;0.187;sin_tendencia;13;31;8;6;42;54
30/09/2019;23:00;8263.7;8256.49;-0.087;sin_tendencia;13;31;8;6;42;54
01/10/2019;0:00;8256.04;8314.62;0.705;tendencia_alcista;13;30;7;5;40;55
01/10/2019;1:00;8315.66;8234.19;-0.989;tendencia_bajista;13;30;7;5;40;55
01/10/2019;2:00;8234.86;8296.19;0.739;tendencia_alcista;13;30;7;5;40;55
01/10/2019;3:00;8297.76;8442.98;1.72;tendencia_alcista;13;30;7;5;40;55
01/10/2019;4:00;8441.34;8429.92;-0.135;sin_tendencia;13;30;7;5;40;55
01/10/2019;5:00;8431.31;8454.83;0.278;sin_tendencia;13;30;7;5;40;55
01/10/2019;6:00;8454.72;8449.4;-0.063;sin_tendencia;13;30;7;5;40;55
01/10/2019;7:00;8449.15;8416.44;-0.389;sin_tendencia;13;30;7;5;40;55
01/10/2019;8:00;8414.5;8443.73;0.346;sin_tendencia;13;30;7;5;40;55
01/10/2019;9:00;8442.48;8405.95;-0.435;sin_tendencia;13;30;7;5;40;55
01/10/2019;10:00;8405.92;8353.21;-0.631;tendencia_bajista;13;30;7;5;40;55
01/10/2019;11:00;8352.92;8345.01;-0.095;sin_tendencia;13;30;7;5;40;55
01/10/2019;12:00;8341.31;8387.36;0.549;tendencia_alcista;13;30;7;5;40;55
01/10/2019;13:00;8389.3;8348.7;-0.486;sin_tendencia;13;30;7;5;40;55
01/10/2019;14:00;8346.65;8378.26;0.377;sin_tendencia;13;30;7;5;40;55
01/10/2019;15:00;8376.89;8366.12;-0.129;sin_tendencia;13;30;7;5;40;55
01/10/2019;16:00;8365.99;8400.6;0.412;sin_tendencia;13;30;7;5;40;55
01/10/2019;17:00;8400.47;8463.41;0.744;tendencia_alcista;13;30;7;5;40;55
01/10/2019;18:00;8462.78;8308.68;-1.855;tendencia_bajista;13;30;7;5;40;55
01/10/2019;19:00;8311.38;8321.35;0.12;sin_tendencia;13;30;7;5;40;55
01/10/2019;20:00;8318.77;8325.83;0.085;sin_tendencia;13;30;7;5;40;55
01/10/2019;21:00;8326.11;8382.35;0.671;tendencia_alcista;13;30;7;5;40;55
01/10/2019;22:00;8382.08;8327.48;-0.656;tendencia_bajista;13;30;7;5;40;55
01/10/2019;23:00;8327.38;8360.26;0.393;sin_tendencia;13;30;7;5;40;55
02/10/2019;0:00;8360.16;8327.03;-0.398;sin_tendencia;13;30;7;5;40;55
02/10/2019;1:00;8325.99;8319.83;-0.074;sin_tendencia;13;30;7;5;40;55
02/10/2019;2:00;8316.8;8311.85;-0.06;sin_tendencia;13;30;7;5;40;55
02/10/2019;3:00;8311.88;8284.73;-0.328;sin_tendencia;13;30;7;5;40;55
02/10/2019;4:00;8284.71;8281.22;-0.042;sin_tendencia;13;30;7;5;40;55
02/10/2019;5:00;8280.53;8249.57;-0.375;sin_tendencia;13;30;7;5;40;55
02/10/2019;6:00;8248.68;8192.78;-0.682;tendencia_bajista;13;30;7;5;40;55
02/10/2019;7:00;8193.37;8233.3;0.485;sin_tendencia;13;30;7;5;40;55
02/10/2019;8:00;8233.3;8231.07;-0.027;sin_tendencia;13;30;7;5;40;55
02/10/2019;9:00;8230.18;8267.75;0.454;sin_tendencia;13;30;7;5;40;55
02/10/2019;10:00;8267.42;8256.37;-0.134;sin_tendencia;13;30;7;5;40;55
02/10/2019;11:00;8256.72;8278.87;0.268;sin_tendencia;13;30;7;5;40;55
02/10/2019;12:00;8279.44;8295.73;0.196;sin_tendencia;13;30;7;5;40;55
02/10/2019;13:00;8295.28;8242.21;-0.644;tendencia_bajista;13;30;7;5;40;55
02/10/2019;14:00;8244.98;8244.88;-0.001;sin_tendencia;13;30;7;5;40;55
02/10/2019;15:00;8245.05;8259.63;0.177;sin_tendencia;13;30;7;5;40;55
02/10/2019;16:00;8258.39;8257.55;-0.01;sin_tendencia;13;30;7;5;40;55
02/10/2019;17:00;8258.23;8246.95;-0.137;sin_tendencia;13;30;7;5;40;55
02/10/2019;18:00;8245.64;8260.97;0.186;sin_tendencia;13;30;7;5;40;55
02/10/2019;19:00;8261.39;8254.97;-0.078;sin_tendencia;13;30;7;5;40;55
02/10/2019;20:00;8255.8;8279.88;0.291;sin_tendencia;13;30;7;5;40;55
02/10/2019;21:00;8289.6;8243.9;-0.554;tendencia_bajista;13;30;7;5;40;55
02/10/2019;22:00;8244.05;8282.03;0.459;sin_tendencia;13;30;7;5;40;55
02/10/2019;23:00;8282.53;8298.01;0.187;sin_tendencia;13;30;7;5;40;55
03/10/2019;0:00;8299.16;8391.65;1.102;tendencia_alcista;13;30;7;5;40;55
03/10/2019;1:00;8395.72;8364.01;-0.379;sin_tendencia;13;30;7;5;40;55
03/10/2019;2:00;8364.79;8361.4;-0.041;sin_tendencia;13;30;7;5;40;55
03/10/2019;3:00;8360.61;8382.89;0.266;sin_tendencia;13;30;7;5;40;55
03/10/2019;4:00;8383.15;8357.48;-0.307;sin_tendencia;13;30;7;5;40;55
03/10/2019;5:00;8359.17;8369.56;0.124;sin_tendencia;13;30;7;5;40;55
03/10/2019;6:00;8366.63;8321.33;-0.544;tendencia_bajista;13;30;7;5;40;55
03/10/2019;7:00;8321.06;8314.45;-0.08;sin_tendencia;13;30;7;5;40;55
03/10/2019;8:00;8308.42;8292.89;-0.187;sin_tendencia;13;30;7;5;40;55
03/10/2019;9:00;8295.3;8321.63;0.316;sin_tendencia;13;30;7;5;40;55
03/10/2019;10:00;8326.81;8310.31;-0.199;sin_tendencia;13;30;7;5;40;55
03/10/2019;11:00;8309.4;8245.22;-0.778;tendencia_bajista;13;30;7;5;40;55
03/10/2019;12:00;8245.56;8251.74;0.075;sin_tendencia;13;30;7;5;40;55
03/10/2019;13:00;8252.12;8257.89;0.07;sin_tendencia;13;30;7;5;40;55
03/10/2019;14:00;8258.55;8253.57;-0.06;sin_tendencia;13;30;7;5;40;55
03/10/2019;15:00;8256.2;8134.07;-1.501;tendencia_bajista;13;30;7;5;40;55
03/10/2019;16:00;8134.11;8143.99;0.121;sin_tendencia;13;30;7;5;40;55
03/10/2019;17:00;8143.27;8198.41;0.673;tendencia_alcista;13;30;7;5;40;55
03/10/2019;18:00;8201.08;8175.74;-0.31;sin_tendencia;13;30;7;5;40;55
03/10/2019;19:00;8175.43;8162.69;-0.156;sin_tendencia;13;30;7;5;40;55
03/10/2019;20:00;8164.16;8171.67;0.092;sin_tendencia;13;30;7;5;40;55
03/10/2019;21:00;8183.0;8166.92;-0.197;sin_tendencia;13;30;7;5;40;55
03/10/2019;22:00;8167.06;8195.56;0.348;sin_tendencia;13;30;7;5;40;55
03/10/2019;23:00;8190.74;8218.03;0.332;sin_tendencia;13;30;7;5;40;55
04/10/2019;0:00;8217.59;8246.48;0.35;sin_tendencia;13;30;7;5;40;55
04/10/2019;1:00;8247.5;8116.94;-1.608;tendencia_bajista;13;30;7;5;40;55
